0.35,0.62,-0.03
0.36,0.61,-0.06
0.36,0.57,-0.07
0.35,0.52,-0.09
0.35,0.48,-0.10
0.35,0.44,-0.12
0.35,0.37,-0.15
0.34,0.34,-0.16
0.35,0.30,-0.18
0.35,0.26,-0.18
0.35,0.22,-0.19
0.35,0.18,-0.18
0.35,0.13,-0.17
0.35,0.10,-0.16
0.35,0.07,-0.12
0.36,0.06,-0.10
0.38,0.04,-0.08
0.39,0.02,-0.07
0.39,0.01,-0.05
0.40,0.00,-0.03
0.41,-0.00,-0.02
0.43,-0.02,-0.02
0.46,-0.04,-0.02
0.51,-0.08,0.03
0.53,-0.09,0.05
0.53,-0.10,0.07
0.55,-0.10,0.08
0.57,-0.10,0.08
0.60,-0.11,0.09
0.62,-0.11,0.10
0.64,-0.11,0.11
0.66,-0.12,0.13
0.69,-0.10,0.12
0.70,-0.08,0.13
0.71,-0.06,0.15
0.72,-0.04,0.17
0.74,-0.01,0.18
0.78,0.02,0.20
0.80,0.04,0.22
0.84,0.10,0.24
0.94,0.28,0.31
0.96,0.39,0.35
0.95,0.50,0.50
1.01,0.57,0.43
1.07,0.65,0.36
1.10,0.82,0.32
1.11,0.87,0.19
1.08,0.89,0.19
1.05,0.90,0.15
0.90,1.00,-0.00
0.75,1.07,-0.01
0.59,1.11,-0.02
0.45,1.11,-0.04
0.38,1.09,-0.11
0.31,1.02,-0.26
0.21,0.99,-0.29
0.08,0.93,-0.34
-0.06,0.83,-0.35
-0.22,0.77,-0.34
-0.27,0.77,-0.34
-0.32,0.76,-0.33
-0.31,0.75,-0.31
-0.32,0.77,-0.29
-0.33,0.82,-0.30
-0.34,0.80,-0.25
-0.33,0.76,-0.19
-0.22,0.74,-0.08
-0.16,0.71,-0.00
-0.09,0.69,0.11
-0.01,0.68,0.18
0.09,0.70,0.31
0.13,0.70,0.37
0.16,0.69,0.41
0.20,0.67,0.43
0.20,0.64,0.50
0.17,0.61,0.59
0.13,0.55,0.70
0.06,0.46,0.78
0.01,0.34,0.80
-0.07,0.14,0.67
-0.12,0.07,0.63
-0.19,0.00,0.58
-0.26,-0.07,0.54
-0.36,-0.15,0.51
-0.48,-0.24,0.49
-0.59,-0.30,0.45
-0.68,-0.37,0.37
-0.74,-0.44,0.32
-0.87,-0.56,0.24
-0.95,-0.62,0.22
-1.06,-0.69,0.18
-1.19,-0.79,0.10
-1.31,-0.89,0.02
-1.44,-1.01,-0.06
-1.58,-1.13,-0.11
-1.73,-1.22,-0.15
-1.92,-1.31,-0.15
-2.40,-1.54,-0.07
-2.66,-1.68,-0.02
-2.86,-1.81,-0.01
-3.03,-1.84,0.08
-3.18,-1.85,0.17
-3.31,-1.84,0.26
-3.44,-1.81,0.37
-3.86,-1.69,0.54
-4.03,-1.65,0.63
-3.00,-1.57,0.65
-3.92,-1.51,0.65
-3.93,-1.43,0.64
-3.95,-1.38,0.59
-4.03,-1.38,0.46
-4.20,-1.44,0.36
-4.48,-1.52,0.28
-5.17,-1.57,0.00
-5.50,-1.57,-0.16
-5.85,-1.51,-0.35
-6.24,-1.45,-0.51
-6.67,-1.47,-0.65
-7.10,-1.53,-0.75
-7.49,-1.59,-0.80
-7.86,-1.63,-0.77
-8.25,-1.68,-0.64
-8.21,-1.64,-0.54
-8.16,-1.58,-0.46
-8.17,-1.61,-0.41
-8.31,-1.66,-0.36
-8.54,-1.71,-0.29
-8.75,-1.73,-0.25
-8.94,-1.75,-0.28
-9.13,-1.75,-0.21
-9.44,-1.82,0.14
-9.38,-1.80,0.39
-9.14,-1.70,0.58
-8.69,-1.53,0.72
-8.09,-1.37,0.84
-7.45,-1.20,0.90
-6.80,-1.03,0.88
-5.84,-0.81,0.76
-5.47,-0.68,0.64
-5.19,-0.55,0.55
-4.98,-0.46,0.51
-4.74,-0.39,0.44
-4.56,-0.31,0.43
-4.45,-0.19,0.35
-4.32,-0.06,0.32
-4.16,0.05,0.32
-3.74,0.20,0.32
-3.55,0.27,0.30
-3.43,0.32,0.30
-3.37,0.60,0.11
-3.34,1.02,-0.29
-3.21,1.16,-0.49
-2.98,1.20,-0.60
-2.54,1.12,-0.69
-2.17,1.05,-0.71
-1.96,1.29,-0.61
-2.11,1.63,-0.61
-2.13,1.91,-0.62
-2.08,2.04,-0.59
-1.93,2.11,-0.57
-1.51,2.07,-0.53
-1.31,1.92,-0.48
-1.18,1.80,-0.43
-1.01,1.74,-0.39
-0.90,1.65,-0.27
-0.82,1.44,0.00
-0.83,1.32,0.08
-0.88,1.20,0.11
-0.93,1.15,0.09
-0.97,1.14,0.02
-0.98,1.12,-0.05
-0.97,1.12,-0.13
-0.93,1.12,-0.16
-0.86,1.13,-0.21
-0.86,1.15,-0.23
-0.89,1.14,-0.22
-0.92,1.12,-0.20
-0.92,1.12,-0.20
-0.87,1.15,-0.17
-0.78,1.20,-0.12
-0.71,1.27,-0.04
-0.66,1.30,-0.01
-0.63,1.27,-0.01
-0.63,1.22,0.04
-0.61,1.20,0.08
-0.58,1.18,0.12
-0.50,1.15,0.12
-0.40,1.14,0.13
-0.35,1.10,0.18
-0.35,1.03,0.26
-0.35,0.95,0.32
-0.38,0.71,0.41
-0.30,0.66,0.37
-0.26,0.61,0.36
-0.24,0.52,0.36
-0.14,0.49,0.29
-0.02,0.46,0.23
0.03,0.41,0.20
0.04,0.35,0.18
-0.03,0.32,0.20
-0.00,0.29,0.26
-0.00,0.28,0.30
0.02,0.28,0.33
0.04,0.30,0.29
0.08,0.33,0.20
0.12,0.28,0.21
0.11,0.28,0.20
0.11,0.38,0.17
0.15,0.41,0.19
0.15,0.37,0.21
0.16,0.35,0.23
0.17,0.35,0.18
0.20,0.37,0.06
0.26,0.32,-0.02
0.31,0.20,0.00
0.30,0.10,0.06
0.32,0.04,0.09
0.38,0.02,-0.02
0.44,0.06,-0.01
0.48,0.11,0.04
0.51,0.18,0.02
0.54,0.18,0.03
0.51,0.13,0.06
0.47,0.08,0.08
0.48,0.06,0.09
0.54,0.14,0.07
0.53,0.17,0.06
0.50,0.16,0.07
0.48,0.17,0.07
0.45,0.17,0.05
0.42,0.17,0.03
0.44,0.16,0.03
0.50,0.19,0.02
0.54,0.19,0.05
0.57,0.26,0.02
0.55,0.28,0.04
0.55,0.31,0.07
0.55,0.34,0.08
0.58,0.35,0.11
0.60,0.36,0.17
0.60,0.37,0.20
0.61,0.35,0.20
0.61,0.32,0.19
0.67,0.34,0.14
0.70,0.34,0.14
0.75,0.33,0.15
0.78,0.33,0.20
0.77,0.32,0.24
0.77,0.31,0.25
0.79,0.30,0.23
0.88,0.37,0.18
0.92,0.41,0.16
0.95,0.44,0.17
0.95,0.44,0.20
0.92,0.43,0.24
0.91,0.42,0.26
0.91,0.41,0.27
0.90,0.40,0.26
0.90,0.38,0.23
0.86,0.34,0.16
0.84,0.32,0.14
