0.06,0.97,0.45
0.06,0.98,0.46
0.07,0.99,0.46
0.07,1.00,0.47
0.07,1.01,0.49
0.08,1.02,0.50
0.09,1.03,0.51
0.09,1.04,0.52
0.08,1.06,0.53
0.08,1.09,0.53
0.07,1.11,0.53
0.06,1.13,0.51
0.06,1.14,0.49
0.06,1.14,0.47
0.07,1.14,0.44
0.07,1.15,0.42
0.08,1.15,0.38
0.08,1.14,0.34
0.08,1.14,0.30
0.13,1.11,0.16
0.14,1.09,0.09
0.14,1.07,0.02
0.12,1.05,-0.04
0.10,1.02,-0.10
0.07,0.99,-0.16
0.05,0.95,-0.22
0.04,0.92,-0.28
-0.00,0.84,-0.39
-0.03,0.80,-0.43
-0.07,0.76,-0.49
-0.11,0.71,-0.54
-0.13,0.66,-0.57
-0.18,0.61,-0.61
-0.17,0.56,-0.64
-0.20,0.53,-0.68
-0.24,0.48,-0.70
-0.30,0.41,-0.74
-0.34,0.38,-0.75
-0.36,0.35,-0.76
-0.39,0.32,-0.75
-0.44,0.27,-0.73
-0.48,0.22,-0.69
-0.50,0.19,-0.68
-0.53,0.17,-0.67
-0.57,0.17,-0.64
-0.63,0.20,-0.60
-0.67,0.25,-0.60
-0.74,0.30,-0.63
-0.83,0.36,-0.66
-0.91,0.44,-0.72
-1.00,0.53,-0.78
-1.09,0.63,-0.83
-1.17,0.75,-0.90
-1.37,1.04,-1.10
-1.47,1.20,-1.17
-1.56,1.36,-1.23
-1.65,1.51,-1.29
-1.72,1.66,-1.30
-1.76,1.78,-1.28
-1.78,1.87,-1.23
-1.81,1.94,-1.19
-1.83,2.00,-1.13
-1.87,2.07,-0.94
-1.87,2.10,-0.83
-1.85,2.11,-0.73
-1.89,2.09,-0.63
-1.89,2.09,-0.53
-1.89,2.09,-0.44
-1.90,2.09,-0.39
-1.89,2.09,-0.35
-1.85,2.08,-0.25
-1.83,2.08,-0.21
-1.82,2.08,-0.18
-1.82,2.08,-0.16
-1.83,2.05,-0.12
-1.83,2.02,-0.07
-1.82,1.98,-0.01
-1.81,1.91,0.06
-1.76,1.74,0.23
-1.72,1.64,0.33
-1.69,1.53,0.43
-1.64,1.43,0.54
-1.59,1.33,0.62
-1.53,1.24,0.72
-1.47,1.17,0.83
-1.40,1.12,0.95
-1.33,1.07,1.06
-1.22,0.96,1.28
-1.16,0.89,1.36
-1.11,0.80,1.43
-1.08,0.72,1.51
-1.06,0.65,1.58
-1.04,0.58,1.65
-1.04,0.52,1.69
-1.05,0.46,1.69
-1.06,0.38,1.67
-1.04,0.23,1.64
-1.02,0.18,1.66
-1.02,0.14,1.68
-1.03,0.11,1.71
-1.06,0.10,1.74
-1.10,0.11,1.79
-1.16,0.13,1.87
-1.23,0.18,1.93
-1.42,0.26,2.02
-1.51,0.32,2.04
-1.60,0.41,2.06
-1.73,0.56,2.09
-1.91,0.77,2.18
-2.09,1.02,2.30
-2.27,1.28,2.46
-2.44,1.52,2.59
-2.75,1.91,2.84
-2.97,2.15,2.96
-3.13,2.41,3.07
-3.29,2.69,3.14
-3.48,2.95,3.24
-3.66,3.12,3.31
-3.87,3.24,3.33
-4.09,3.30,3.29
-4.39,3.34,3.19
-5.05,3.54,2.87
-5.43,3.70,2.72
-5.78,3.90,2.63
-6.09,4.06,2.61
-6.34,4.15,2.55
-6.66,4.27,2.32
-6.84,4.38,2.15
-7.01,4.52,1.98
-7.18,4.60,1.00
-7.25,4.81,1.74
-7.18,4.99,1.57
-6.91,5.18,1.28
-6.80,5.16,1.13
-6.66,5.14,0.95
-6.56,5.16,0.72
-6.47,5.18,0.50
-6.31,5.23,0.25
-6.19,5.24,0.04
-6.12,5.24,-0.11
-5.99,5.06,-0.51
-5.93,4.89,-0.70
-5.85,4.71,-0.86
-5.80,4.57,-1.04
-5.84,4.29,-1.40
-5.70,3.95,-1.35
-5.51,3.80,-1.38
-5.45,3.57,-1.43
-5.43,3.31,-1.53
-5.32,2.84,-1.67
-5.27,2.60,-1.71
-5.19,2.35,-1.74
-5.10,2.09,-1.76
-5.04,1.76,-1.76
-4.97,1.36,-1.72
-4.90,0.00,-1.64
-4.81,0.68,-1.53
-4.56,0.20,-1.21
-4.43,-0.00,-1.05
-4.27,-0.21,-0.93
-4.10,-0.42,-0.82
-3.96,-0.66,-0.74
-3.80,-0.92,-0.69
-3.63,-1.16,-0.68
-3.45,-1.34,-0.67
-3.24,-1.49,-0.67
-2.81,-1.71,-0.65
-2.66,-1.83,-0.64
-2.51,-1.94,-0.61
-2.34,-1.99,-0.58
-2.19,-1.98,-0.54
-2.03,-1.91,-0.49
-1.89,-1.81,-0.45
-1.77,-1.73,-0.41
-1.67,-1.66,-0.37
-1.50,-1.43,-0.30
-1.42,-1.29,-0.26
-1.36,-1.13,-0.22
-1.33,-0.99,-0.19
-1.31,-0.84,-0.17
-1.29,-0.68,-0.15
-1.29,-0.52,-0.12
-1.29,-0.37,-0.09
-1.27,-0.14,-0.05
-1.24,-0.02,-0.03
-1.23,0.08,-0.01
-1.22,0.18,0.00
-1.22,0.27,0.01
-1.20,0.36,0.01
-1.14,0.45,0.03
-1.08,0.53,0.04
-1.02,0.58,0.05
-0.82,0.70,0.06
-0.73,0.73,0.06
-0.69,0.76,0.08
-0.65,0.80,0.12
-0.58,0.83,0.16
-0.55,0.84,0.20
-0.50,0.85,0.25
-0.43,0.87,0.29
-0.37,0.91,0.34
-0.26,0.88,0.40
-0.20,0.85,0.44
-0.18,0.82,0.49
-0.15,0.79,0.56
-0.13,0.77,0.63
-0.13,0.79,0.68
-0.13,0.83,0.70
-0.11,0.88,0.70
-0.06,0.92,0.70
0.16,0.97,0.70
0.27,1.01,0.68
0.32,1.04,0.66
0.32,1.04,0.64
0.29,1.04,0.60
0.27,1.04,0.57
0.26,1.07,0.57
0.28,1.12,0.60
0.35,1.21,0.63
0.33,1.22,0.61
0.29,1.24,0.60
0.25,1.26,0.60
0.21,1.28,0.62
0.20,1.30,0.63
0.20,1.33,0.65
0.21,1.37,0.69
0.22,1.41,0.74
0.16,1.46,0.82
0.11,1.47,0.87
0.08,1.46,0.91
0.05,1.47,0.93
0.04,1.47,0.96
0.04,1.46,0.97
0.02,1.44,0.98
-0.01,1.40,0.99
-0.03,1.37,0.99
-0.06,1.36,0.96
-0.03,1.36,0.93
0.03,1.36,0.91
0.08,1.38,0.87
0.12,1.39,0.83
0.13,1.43,0.79
0.10,1.48,0.74
0.08,1.53,0.71
0.18,1.64,0.65
0.26,1.71,0.61
0.30,1.76,0.57
0.30,1.80,0.56
0.31,1.82,0.54
0.32,1.83,0.53
0.35,1.83,0.51
0.36,1.79,0.50
0.35,1.65,0.47
0.33,1.58,0.46
0.31,1.51,0.45
0.29,1.45,0.45
0.26,1.38,0.45
0.24,1.30,0.44
0.21,1.22,0.44
0.17,1.14,0.41
0.09,0.99,0.40
