-0.24,0.99,-0.23
-0.25,0.97,-0.31
-0.26,0.97,-0.34
-0.26,0.97,-0.37
-0.27,0.96,-0.42
-0.27,0.94,-0.46
-0.26,0.94,-0.50
-0.27,0.95,-0.54
-0.27,0.96,-0.58
-0.29,0.99,-0.65
-0.30,1.02,-0.69
-0.32,1.03,-0.72
-0.33,1.04,-0.76
-0.36,1.05,-0.78
-0.39,1.05,-0.81
-0.39,1.06,-0.81
-0.41,1.08,-0.81
-0.45,1.10,-0.80
-0.48,1.17,-0.83
-0.49,1.21,-0.84
-0.51,1.26,-0.84
-0.54,1.30,-0.83
-0.58,1.33,-0.82
-0.62,1.38,-0.79
-0.68,1.39,-0.75
-0.74,1.41,-0.73
-0.82,1.46,-0.71
-0.86,1.49,-0.69
-0.92,1.53,-0.66
-0.98,1.53,-0.63
-1.08,1.54,-0.55
-1.13,1.56,-0.51
-1.19,1.57,-0.45
-1.23,1.58,-0.39
-1.34,1.56,-0.20
-1.35,1.55,-0.08
-1.34,1.55,0.02
-1.32,1.56,0.13
-1.28,1.58,0.25
-1.19,1.61,0.37
-1.10,1.64,0.49
-0.99,1.65,0.62
-0.88,1.66,0.74
-0.71,1.62,0.94
-0.63,1.59,0.99
-0.54,1.54,1.00
-0.44,1.49,1.00
-0.33,1.41,0.98
-0.24,1.32,0.93
-0.16,1.23,0.85
-0.09,1.15,0.76
-0.03,1.07,0.65
0.05,0.92,0.42
0.08,0.84,0.30
0.10,0.77,0.20
0.10,0.71,0.10
0.10,0.66,0.02
0.09,0.62,-0.03
0.08,0.58,-0.06
0.06,0.55,-0.07
-0.01,0.50,-0.05
-0.07,0.49,-0.02
-0.13,0.49,0.03
-0.19,0.48,0.10
-0.25,0.51,0.18
-0.30,0.56,0.27
-0.35,0.61,0.39
-0.37,0.65,0.52
-0.40,0.69,0.62
-0.40,0.77,0.80
-0.39,0.81,0.89
-0.37,0.88,0.94
-0.35,0.97,0.98
-0.33,1.08,1.02
-0.32,1.18,1.06
-0.31,1.26,1.08
-0.32,1.32,1.11
-0.34,1.38,1.13
-0.36,1.40,1.12
-0.38,1.40,1.10
-0.40,1.39,1.07
-0.41,1.38,1.05
-0.41,1.38,1.01
-0.40,1.37,0.97
-0.38,1.35,0.93
-0.38,1.31,0.89
-0.39,1.23,0.80
-0.40,1.20,0.76
-0.42,1.16,0.73
-0.44,1.13,0.71
-0.48,1.11,0.69
-0.52,1.12,0.67
-0.55,1.16,0.66
-0.58,1.17,0.64
-0.63,1.16,0.64
-0.75,1.10,0.64
-0.79,1.06,0.64
-0.82,1.04,0.63
-0.86,1.01,0.63
-0.90,0.00,0.64
-0.95,0.99,0.66
-1.02,0.99,0.68
-1.10,0.98,0.70
-1.17,0.97,0.73
-1.23,0.00,0.75
-1.28,1.00,0.76
-1.37,0.00,0.78
-1.45,0.00,0.83
-1.54,0.00,0.90
-1.64,1.00,0.99
-1.74,1.02,1.11
-1.86,1.06,1.27
-2.13,1.08,1.69
-2.28,1.07,1.89
-2.49,1.08,2.10
-2.74,1.13,2.32
-3.02,1.22,2.52
-3.28,1.31,2.67
-3.50,1.39,2.78
-3.67,1.47,2.78
-3.84,1.52,2.75
-4.27,1.72,2.71
-4.51,1.84,2.70
-4.73,1.95,2.69
-4.95,2.05,2.65
-5.12,2.14,2.60
-5.25,2.25,2.54
-5.36,2.38,2.43
-5.44,2.51,2.29
-5.44,2.62,2.13
-5.51,2.77,1.80
-5.46,2.80,1.67
-5.37,2.84,1.57
-5.34,2.90,1.53
-5.45,2.90,1.54
-5.47,2.81,1.62
-5.23,2.70,1.67
-4.94,2.62,1.65
-4.67,2.60,1.52
-4.58,2.62,1.46
-4.43,2.63,1.40
-4.24,2.63,1.39
-4.13,2.61,1.36
-4.08,2.59,1.30
-4.03,2.60,1.24
-4.01,2.62,1.19
-4.01,2.61,1.11
-3.00,2.52,0.96
-4.01,2.43,0.91
-3.00,2.32,0.85
-3.98,2.17,0.80
-3.94,2.03,0.75
-3.89,1.92,0.73
-3.85,1.81,0.71
-3.79,1.70,0.66
-3.72,1.60,0.59
-3.62,1.43,0.39
-3.60,1.36,0.32
-3.57,1.29,0.24
-3.52,1.18,0.18
-3.48,1.05,0.09
-3.44,0.89,-0.00
-3.40,0.71,-0.08
-3.36,0.55,-0.17
-3.40,0.28,-0.32
-3.41,0.09,-0.39
-3.39,-0.14,-0.49
-3.35,-0.38,-0.59
-3.29,-0.66,-0.69
-3.17,-0.94,-0.80
-3.06,-1.19,-0.90
-2.98,-1.42,-0.99
-2.78,-1.80,-1.16
-2.61,-1.96,-1.25
-2.43,-2.09,-1.33
-2.22,-2.12,-1.40
-2.03,-2.08,-1.45
-1.88,-2.06,-1.48
-1.76,-2.04,-1.51
-1.60,-2.00,-1.49
-1.53,-1.96,-1.44
-1.45,-1.73,-1.30
-1.45,-1.58,-1.21
-1.45,-1.42,-1.09
-1.44,-1.25,-0.98
-1.42,-1.09,-0.87
-1.42,-0.93,-0.77
-1.42,-0.78,-0.66
-1.41,-0.65,-0.56
-1.41,-0.41,-0.39
-1.42,-0.30,-0.34
-1.42,-0.19,-0.28
-1.41,-0.08,-0.23
-1.39,0.01,-0.19
-1.34,0.08,-0.16
-1.27,0.13,-0.11
-1.20,0.16,-0.09
-1.09,0.20,-0.08
-1.03,0.22,-0.08
-0.97,0.23,-0.08
-0.91,0.25,-0.09
-0.83,0.26,-0.09
-0.75,0.26,-0.10
-0.69,0.26,-0.09
-0.62,0.25,-0.06
-0.53,0.24,-0.03
-0.29,0.25,0.04
-0.21,0.25,0.07
-0.12,0.25,0.12
-0.01,0.28,0.17
0.09,0.30,0.22
0.16,0.30,0.28
0.23,0.30,0.33
0.29,0.31,0.38
0.33,0.33,0.44
0.40,0.39,0.48
0.39,0.45,0.49
0.36,0.51,0.49
0.37,0.56,0.51
0.37,0.58,0.54
0.36,0.60,0.55
0.39,0.63,0.55
0.42,0.76,0.54
0.38,0.83,0.53
0.36,0.87,0.53
0.36,0.91,0.53
0.35,0.94,0.51
0.34,0.95,0.51
0.34,0.95,0.54
0.36,0.97,0.57
0.38,1.01,0.59
0.36,1.07,0.60
0.36,1.10,0.60
0.37,1.11,0.59
0.42,1.07,0.58
0.44,1.06,0.57
0.46,1.07,0.56
0.45,1.08,0.55
0.45,1.10,0.53
0.46,1.10,0.51
0.46,1.09,0.46
0.46,1.06,0.41
0.46,0.99,0.34
0.47,0.95,0.32
0.48,0.91,0.31
0.49,0.88,0.30
0.49,0.86,0.30
0.51,0.87,0.29
0.51,0.89,0.26
0.50,0.91,0.24
0.51,0.93,0.22
0.47,0.94,0.22
0.47,0.95,0.24
0.50,0.96,0.26
0.53,0.98,0.28
0.54,1.01,0.30
0.53,1.03,0.30
0.51,1.05,0.30
0.48,1.05,0.31
0.46,1.09,0.28
0.49,1.11,0.27
