0.20,0.75,0.05
0.25,0.71,-0.00
0.26,0.67,-0.04
0.25,0.62,-0.05
0.24,0.58,-0.07
0.22,0.56,-0.10
0.24,0.53,-0.11
0.27,0.52,-0.12
0.26,0.50,-0.14
0.30,0.48,-0.16
0.35,0.42,-0.20
0.34,0.38,-0.19
0.35,0.34,-0.18
0.38,0.31,-0.18
0.41,0.29,-0.18
0.45,0.27,-0.16
0.49,0.26,-0.14
0.52,0.23,-0.13
0.53,0.19,-0.11
0.55,0.12,-0.07
0.59,0.10,-0.06
0.62,0.10,-0.05
0.67,0.11,-0.03
0.71,0.14,-0.01
0.76,0.17,0.02
0.78,0.19,0.05
0.80,0.22,0.08
0.83,0.27,0.12
0.92,0.34,0.18
0.96,0.38,0.18
0.99,0.46,0.26
0.98,0.58,0.30
1.00,0.63,0.26
1.05,0.67,0.24
1.05,0.92,0.29
0.94,1.04,0.18
0.84,1.03,0.07
0.69,1.02,0.03
0.53,0.99,-0.04
0.37,0.99,-0.13
0.22,0.99,-0.16
0.13,0.97,-0.18
0.05,0.94,-0.20
-0.04,0.85,-0.22
-0.05,0.81,-0.23
-0.04,0.77,-0.24
-0.02,0.75,-0.25
-0.01,0.73,-0.26
-0.01,0.69,-0.25
-0.02,0.64,-0.22
-0.03,0.61,-0.20
-0.05,0.59,-0.18
-0.08,0.57,-0.14
-0.10,0.55,-0.12
-0.12,0.52,-0.10
-0.13,0.49,-0.09
-0.12,0.46,-0.06
-0.11,0.45,-0.04
-0.10,0.46,-0.01
-0.06,0.49,-0.01
-0.02,0.51,-0.00
0.00,0.48,-0.02
0.02,0.46,-0.07
0.04,0.43,-0.09
0.06,0.38,-0.11
0.08,0.33,-0.13
0.12,0.32,-0.11
0.12,0.33,-0.11
0.12,0.32,-0.12
0.10,0.30,-0.13
0.05,0.23,-0.16
0.01,0.18,-0.14
-0.03,0.14,-0.13
-0.07,0.09,-0.10
-0.08,0.05,-0.08
-0.07,0.03,-0.06
-0.06,0.02,-0.04
-0.07,-0.02,-0.03
-0.13,-0.12,-0.02
-0.17,-0.20,0.00
-0.20,-0.27,0.04
-0.24,-0.38,0.09
-0.30,-0.45,0.12
-0.33,-0.55,0.15
-0.39,-0.65,0.13
-0.46,-0.72,0.09
-0.50,-0.78,0.06
-0.60,-0.97,0.03
-0.72,-1.08,0.05
-0.91,-1.20,0.09
-1.13,-1.27,0.15
-1.31,-1.30,0.22
-1.46,-1.32,0.28
-1.64,-1.37,0.27
-1.83,-1.44,0.25
-2.03,-1.51,0.30
-2.47,-1.56,0.58
-2.61,-1.50,0.72
-2.73,-1.48,0.80
-2.91,-1.46,0.85
-3.11,-1.44,0.93
-3.32,-1.45,1.03
-3.48,-1.45,1.11
-3.60,-1.42,1.16
-3.98,-1.41,1.17
-4.40,-1.65,0.00
-4.62,-1.78,0.95
-4.86,-1.86,0.90
-5.12,-1.93,0.82
-5.36,-1.98,0.70
-5.57,-2.02,0.64
-5.78,-2.05,0.51
-5.96,-2.10,0.37
-6.14,-2.12,0.22
-6.39,-2.17,-0.02
-6.51,-2.18,-0.10
-6.60,-2.19,-0.20
-6.66,-2.20,-0.28
-6.70,-2.20,-0.36
-6.71,-2.20,-0.41
-6.70,-2.21,-0.43
-6.63,-2.18,-0.47
-6.56,-2.13,-0.49
-6.38,-2.03,-0.58
-6.32,-1.95,-0.59
-6.33,-1.86,-0.61
-6.39,-1.80,-0.61
-6.50,-1.74,-0.57
-6.63,-1.68,-0.52
-6.73,-1.62,-0.46
-6.78,-1.51,-0.35
-6.71,-1.45,-0.28
-6.56,-1.39,-0.21
-6.37,-1.35,-0.15
-6.14,-1.28,-0.09
-5.85,-1.20,-0.03
-5.55,-1.12,0.03
-5.23,-1.02,0.04
-4.96,-0.95,0.02
-4.58,-0.89,-0.15
-4.43,-0.86,-0.20
-4.29,-0.82,-0.25
-4.18,-0.77,-0.28
-4.12,-0.70,-0.30
