0.44,1.00,0.15
0.43,0.99,0.16
0.42,0.96,0.13
0.41,0.97,0.12
0.41,0.98,0.10
0.41,0.99,0.10
0.39,0.99,0.10
0.38,0.99,0.11
0.37,0.97,0.10
0.37,0.95,0.09
0.36,0.91,0.07
0.35,0.90,0.05
0.33,0.89,0.04
0.31,0.88,0.02
0.30,0.85,-0.01
0.29,0.81,-0.04
0.27,0.77,-0.06
0.27,0.73,-0.09
0.26,0.70,-0.12
0.25,0.67,-0.17
0.24,0.63,-0.20
0.22,0.59,-0.22
0.19,0.55,-0.25
0.20,0.50,-0.28
0.23,0.45,-0.31
0.30,0.34,-0.30
0.34,0.27,-0.29
0.38,0.22,-0.29
0.40,0.19,-0.28
0.44,0.15,-0.27
0.50,0.07,-0.23
0.53,0.06,-0.20
0.57,0.05,-0.16
0.61,0.05,-0.13
0.67,0.04,-0.11
0.72,0.03,-0.09
0.76,0.01,-0.07
0.79,0.01,-0.03
0.82,0.04,0.06
0.84,0.08,0.10
0.88,0.13,0.14
0.91,0.19,0.17
0.91,0.24,0.22
0.89,0.30,0.25
0.85,0.36,0.30
0.78,0.46,0.42
0.79,0.51,0.41
0.75,0.71,0.39
0.68,0.72,0.29
0.65,0.83,0.19
0.65,0.84,0.13
0.66,0.89,0.03
0.63,1.17,-0.08
0.44,1.25,-0.04
0.35,1.20,-0.03
0.13,1.19,-0.10
0.05,1.18,-0.11
-0.02,1.19,-0.12
-0.07,1.19,-0.13
-0.12,1.18,-0.18
-0.16,1.14,-0.19
-0.17,1.09,-0.22
-0.14,1.04,-0.25
-0.12,0.97,-0.24
-0.14,0.84,-0.15
-0.13,0.79,-0.11
-0.11,0.73,-0.05
-0.08,0.68,-0.01
-0.02,0.63,0.02
0.05,0.58,0.05
0.13,0.53,0.05
0.17,0.49,0.03
0.20,0.37,0.11
0.15,0.33,0.16
0.14,0.27,0.20
0.13,0.20,0.21
0.14,0.14,0.19
0.17,0.06,0.10
0.17,-0.03,0.06
0.09,-0.10,0.06
-0.22,-0.32,0.24
-0.44,-0.49,0.36
-0.60,-0.61,0.36
-0.68,-0.70,0.31
-0.74,-0.76,0.28
-0.85,-0.81,0.27
-0.96,-0.83,0.28
-1.04,-0.84,0.26
-1.11,-0.82,0.27
-1.23,-0.89,0.30
-1.34,-0.91,0.38
-1.45,-0.93,0.43
-1.55,-0.94,0.47
-1.69,-0.99,0.53
-1.89,-1.08,0.61
-2.15,-1.17,0.69
-2.37,-1.24,0.72
-2.77,-1.36,0.83
-2.94,-1.37,0.89
-3.09,-1.40,0.96
-3.25,-1.43,1.02
-3.45,-1.42,1.07
-3.63,-1.38,1.13
-3.72,-1.34,1.17
-3.71,-1.29,1.15
