-10.31,-1.81,0.57
-5.87,-1.84,0.22
-4.57,-1.45,0.57
-4.22,-1.29,0.78
-7.53,-0.85,1.13
-9.09,-1.35,0.94
-3.95,-1.17,0.92
-6.46,-0.47,0.99
-5.10,-1.64,0.41
-9.54,-1.52,0.77
-10.93,-2.09,0.41
-8.05,-1.02,1.12
-9.90,-1.66,0.65
-7.47,-2.07,-0.09
-3.57,-1.05,1.27
-8.50,-1.17,1.06
-3.42,-1.06,1.34
-6.05,-0.35,0.96
-8.25,-2.13,-0.24
-3.18,-1.12,1.46
-11.04,-2.23,0.28
-8.94,-2.15,-0.37
-6.72,-1.99,0.03
-5.66,-0.27,0.96
-3.03,-1.16,1.48
-3.34,-1.07,1.40
-3.27,-1.09,1.45
-5.33,-0.25,0.94
-2.85,-1.22,1.43
-10.15,-2.30,-0.45
-4.43,-0.21,0.80
-10.59,-2.35,-0.40
-11.03,-2.28,0.17
-4.80,-0.28,0.88
-2.26,-1.44,0.92
-10.90,-2.35,-0.29
-11.01,-2.27,0.07
-2.65,-1.32,1.27
-2.04,-1.46,0.67
-1.33,-1.17,0.26
-5.01,-0.27,0.91
-2.19,0.42,-0.43
