-0.18,1.14,0.40
-0.18,1.14,0.41
-0.18,1.14,0.41
-0.18,1.15,0.41
-0.17,1.15,0.42
-0.17,1.15,0.41
-0.17,1.15,0.40
-0.17,1.15,0.39
-0.17,1.15,0.38
-0.18,1.15,0.34
-0.18,1.15,0.32
-0.18,1.15,0.29
-0.19,1.16,0.26
-0.20,1.16,0.22
-0.20,1.17,0.17
-0.20,1.18,0.13
-0.20,1.18,0.08
-0.21,1.17,0.03
-0.22,1.16,-0.07
-0.24,1.14,-0.12
-0.26,1.12,-0.18
-0.28,1.08,-0.29
-0.30,1.05,-0.34
-0.32,1.03,-0.37
-0.34,1.02,-0.41
-0.36,1.00,-0.44
-0.37,0.98,-0.46
-0.39,0.96,-0.47
-0.41,0.93,-0.48
-0.42,0.89,-0.49
-0.43,0.87,-0.49
-0.44,0.85,-0.49
-0.46,0.83,-0.49
-0.48,0.81,-0.49
-0.51,0.79,-0.48
-0.53,0.78,-0.46
-0.56,0.78,-0.44
-0.59,0.77,-0.41
-0.65,0.74,-0.31
-0.68,0.74,-0.30
-0.72,0.74,-0.31
-0.71,0.77,-0.31
-0.71,0.78,-0.34
-0.73,0.75,-0.38
-0.76,0.72,-0.41
-0.82,0.69,-0.43
-0.87,0.68,-0.48
-0.94,0.69,-0.55
-0.98,0.71,-0.59
-0.99,0.72,-0.64
-0.99,0.74,-0.68
-0.98,0.75,-0.74
-0.96,0.76,-0.79
-0.93,0.75,-0.84
-0.83,0.75,-0.88
-0.77,0.75,-0.90
-0.73,0.74,-0.89
-0.70,0.76,-0.90
-0.67,0.77,-0.91
-0.64,0.78,-0.94
-0.62,0.80,-0.98
-0.59,0.81,-1.01
-0.55,0.82,-1.05
-0.56,0.82,-1.06
-0.58,0.80,-1.08
-0.62,0.79,-1.10
-0.65,0.78,-1.09
-0.69,0.75,-1.08
-0.73,0.73,-1.05
-0.78,0.71,-1.01
-0.82,0.68,-0.98
-0.92,0.63,-0.88
-0.95,0.60,-0.82
-0.98,0.59,-0.75
-1.02,0.57,-0.66
-1.06,0.56,-0.56
-1.07,0.56,-0.47
-1.09,0.56,-0.37
-1.12,0.57,-0.28
-1.13,0.59,-0.09
-1.11,0.62,0.01
