0.14,1.06,-0.62
0.11,1.03,-0.67
0.08,0.94,-0.74
0.08,0.90,-0.76
0.07,0.88,-0.78
0.07,0.87,-0.78
0.06,0.87,-0.75
0.06,0.87,-0.72
0.06,0.84,-0.68
0.05,0.81,-0.64
0.03,0.78,-0.62
-0.03,0.71,-0.57
-0.05,0.69,-0.54
-0.04,0.70,-0.50
-0.03,0.71,-0.45
-0.01,0.73,-0.40
-0.00,0.72,-0.35
0.02,0.71,-0.29
-0.06,0.73,-0.25
-0.13,0.75,-0.13
-0.16,0.80,-0.13
-0.21,0.82,-0.13
-0.24,0.82,-0.12
-0.27,0.83,-0.14
-0.28,0.84,-0.15
-0.26,0.84,-0.15
-0.22,0.80,-0.15
-0.17,0.75,-0.16
-0.09,0.66,-0.16
-0.06,0.61,-0.17
-0.05,0.57,-0.21
-0.03,0.52,-0.24
0.01,0.47,-0.29
0.03,0.43,-0.32
0.04,0.37,-0.34
0.06,0.31,-0.36
0.06,0.26,-0.38
0.11,0.18,-0.42
0.12,0.14,-0.46
0.14,0.11,-0.50
0.16,0.08,-0.54
0.17,0.07,-0.59
0.19,0.06,-0.64
0.20,0.05,-0.67
0.22,0.05,-0.70
0.24,0.06,-0.76
0.24,0.07,-0.79
0.24,0.08,-0.81
0.23,0.11,-0.83
0.21,0.17,-0.86
0.20,0.22,-0.89
0.19,0.28,-0.90
0.17,0.36,-0.93
0.16,0.42,-0.95
0.14,0.49,-0.96
0.08,0.66,-0.97
0.03,0.73,-0.97
-0.01,0.81,-0.96
-0.05,0.91,-0.93
-0.09,1.01,-0.90
-0.11,1.10,-0.88
-0.13,1.18,-0.87
-0.16,1.24,-0.85
-0.17,1.30,-0.80
-0.18,1.32,-0.76
-0.19,1.33,-0.71
-0.19,1.34,-0.68
-0.19,1.36,-0.65
-0.19,1.37,-0.62
-0.20,1.37,-0.57
-0.21,1.36,-0.50
-0.25,1.32,-0.43
-0.32,1.25,-0.25
-0.36,1.20,-0.17
-0.40,1.15,-0.08
-0.43,1.08,0.01
-0.46,1.02,0.10
-0.49,0.97,0.20
-0.52,0.92,0.31
-0.56,0.86,0.43
-0.62,0.74,0.68
-0.64,0.69,0.78
-0.66,0.66,0.89
-0.68,0.64,0.97
-0.68,0.61,1.03
-0.68,0.58,1.09
-0.68,0.54,1.14
-0.68,0.49,1.17
-0.70,0.45,1.20
-0.72,0.42,1.21
-0.76,0.41,1.20
-0.78,0.40,1.20
-0.79,0.39,1.18
-0.80,0.38,1.18
-0.81,0.38,1.17
-0.86,0.37,1.16
-0.91,0.37,1.15
-0.99,0.43,1.15
-1.08,0.47,1.17
-1.15,0.52,1.19
-1.24,0.56,1.19
-1.37,0.58,1.21
-1.51,0.62,1.22
-1.67,0.67,1.23
-1.86,0.71,1.21
-2.08,0.75,1.19
-2.55,0.88,1.11
-2.82,0.97,1.06
-3.07,1.06,0.99
-3.34,1.13,0.92
-3.64,1.25,0.88
-3.96,1.37,0.85
-4.23,1.48,0.85
-4.47,1.57,0.85
-4.88,1.76,0.80
-5.07,1.80,0.80
-5.22,1.84,0.74
-5.36,1.85,0.63
-5.46,1.88,0.53
-5.55,1.91,0.45
-5.60,1.91,0.42
-5.61,1.91,0.39
-5.58,1.94,0.37
-5.58,1.97,0.44
-5.62,1.97,0.50
-5.67,1.99,0.54
-5.73,2.03,0.54
-5.78,2.10,0.50
-5.83,2.21,0.46
-5.92,2.34,0.44
-5.99,2.45,0.46
-5.97,2.54,0.49
-5.99,2.74,0.47
-5.95,2.83,0.45
-5.88,2.91,0.42
-5.74,2.97,0.39
-5.60,2.99,0.33
-5.41,2.99,0.24
-5.22,2.98,0.16
-5.07,2.94,0.10
-4.92,2.91,0.05
-4.64,2.79,-0.07
-4.50,2.75,-0.14
-4.38,2.72,-0.22
-4.29,2.66,-0.31
-4.18,2.58,-0.42
-4.05,2.48,-0.50
-3.91,2.37,-0.57
-3.72,2.05,-0.67
-3.59,1.87,-0.71
-3.47,1.69,-0.75
-3.34,1.49,-0.77
-3.24,1.29,-0.79
-3.13,1.09,-0.80
-3.01,0.90,-0.82
-2.88,0.69,-0.81
-2.73,0.46,-0.77
-2.52,0.01,-0.71
-2.48,-0.24,-0.65
-2.47,-0.48,-0.58
-2.47,-0.73,-0.51
-2.50,-0.99,-0.41
-2.50,-1.23,-0.30
-2.51,-1.46,-0.18
-2.50,-1.69,-0.07
-2.48,-1.92,0.04
-2.42,-2.34,0.20
-2.35,-2.48,0.25
-2.21,-2.55,0.26
-1.98,-2.57,0.25
